zip code,city,state,surcharge, local hub,sub-region, distance to hub
10277,New York,NY,0,Deliveright - NJ,Manhattan East,10.78
10278,New York,NY,0,Deliveright - NJ,Manhattan East,10.41
10279,New York,NY,0,Deliveright - NJ,Manhattan East,10.59
10280,New York,NY,0,Deliveright - NJ,Downtown Manhattan,11.05
10281,New York,NY,0,Deliveright - NJ,Manhattan East,10.82
10282,New York,NY,0,Deliveright - NJ,Downtown Manhattan,10.42
10285,New York,NY,0,Deliveright - NJ,Manhattan East,10.53
10286,New York,NY,0,Deliveright - NJ,Manhattan East,10.78
10292,New York,NY,0,Deliveright - NJ,Manhattan East,10.78
10301,Staten Island,NY,0,Deliveright - NJ,Staten Island,9.56
10302,Staten Island,NY,0,Deliveright - NJ,Staten Island,4.48
10303,Staten Island,NY,0,Deliveright - NJ,Staten Island,6.44
10304,Staten Island,NY,0,Deliveright - NJ,Staten Island,9.09
10305,Staten Island,NY,0,Deliveright - NJ,Staten Island,10.18
10306,Staten Island,NY,0,Deliveright - NJ,Staten Island,9.07
10307,Staten Island,NY,0,Deliveright - NJ,Brooklyn,16.07
10308,Staten Island,NY,0,Deliveright - NJ,Staten Island,10.04
10309,Staten Island,NY,0,Deliveright - NJ,Staten Island,15.46
10310,Staten Island,NY,0,Deliveright - NJ,Staten Island,5.66
10311,Staten Island,NY,0,Deliveright - NJ,Brooklyn,7.02
10312,Staten Island,NY,0,Deliveright - NJ,Staten Island,11.95
10313,Staten Island,NY,0,Deliveright - NJ,Brooklyn,7.41
10314,Staten Island,NY,0,Deliveright - NJ,Staten Island,6.87
10451,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,28.94
10452,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,26.87
10453,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,27.44
10454,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,29.76
10455,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,31.78
10456,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,28.26
10457,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,30.69
10458,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,29.14
10459,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,29.53
10460,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,28.7
10461,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,33.17
10462,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,30.91
10463,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,29.24
10464,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,35.29
10465,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,31.75
10466,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,32.39
10467,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,31.72
10468,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,29.58
10469,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,34.82
10470,Bronx,NY,0,Deliveright - NJ,Bronx/Wchstr County,31.41
10471,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,29.77
10472,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,29.48
10473,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,31.26
10474,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,31.28
10475,Bronx,NY,0,Deliveright - NJ,UpTown Manhattan,34.73
10499,Bronx,NY,0,Deliveright - NJ,Bronx/Wchstr County,31
10501,Amawalk,NY,0,Deliveright - NJ,Westchester County,N/A
10502,Ardsley,NY,0,Deliveright - NJ,Bronx/Wchstr County,39.89
10503,Ardsley On Hudson,NY,0,Deliveright - NJ,Bronx/Wchstr County,41.32
10504,Armonk,NY,0,Deliveright - NJ,Westchester County,54.04
10505,Baldwin Place,NY,0,Deliveright - NJ,Westchester County,67.41
10506,Bedford,NY,0,Deliveright - NJ,Westchester County,60.82
10507,Bedford Hills,NY,0,Deliveright - NJ,Westchester County,59.23
10509,Brewster,NY,0,Deliveright - NJ,Westchester County,75.85
10510,Briarcliff Manor,NY,0,Deliveright - NJ,Westchester County,50.63
10511,Buchanan,NY,0,Deliveright - NJ,Westchester County,62.68
10512,Carmel,NY,0,Deliveright - NJ,Westchester County,78.15
10514,Chappaqua,NY,0,Deliveright - NJ,Westchester County,52.72
10516,Cold Spring,NY,0,Deliveright - NJ,Westchester County,76
10517,Crompond,NY,0,Deliveright - NJ,Bronx/Wchstr County,63.64
10518,Cross River,NY,0,Deliveright - NJ,Westchester County,67.25
10519,Croton Falls,NY,0,Deliveright - NJ,New York State,69.42
10520,Croton On Hudson,NY,0,Deliveright - NJ,Westchester County,55.44
10521,Croton On Hudson,NY,0,Deliveright - NJ,New York State,58.97
10522,Dobbs Ferry,NY,0,Deliveright - NJ,Bronx/Wchstr County,39.31
10523,Elmsford,NY,0,Deliveright - NJ,Bronx/Wchstr County,44.5
10524,Garrison,NY,0,Deliveright - NJ,Westchester County,68.29
10526,Goldens Bridge,NY,0,Deliveright - NJ,Westchester County,64.81
10527,Granite Springs,NY,0,Deliveright - NJ,Westchester County,63.16
10528,Harrison,NY,0,Deliveright - NJ,Bronx/Wchstr County,43.39
10530,Hartsdale,NY,0,Deliveright - NJ,Bronx/Wchstr County,41.5
10532,Hawthorne,NY,0,Deliveright - NJ,Westchester County,45.5
10533,Irvington,NY,0,Deliveright - NJ,Bronx/Wchstr County,42.1
10535,Jefferson Valley,NY,0,Deliveright - NJ,Westchester County,63.9
10536,Katonah,NY,0,Deliveright - NJ,Westchester County,62.7
10537,Lake Peekskill,NY,0,Deliveright - NJ,Westchester County,67.44
10538,Larchmont,NY,0,Deliveright - NJ,Bronx/Wchstr County,41.45
10540,Lincolndale,NY,0,Deliveright - NJ,New York State,64.55
10541,Mahopac,NY,0,Deliveright - NJ,Westchester County,69.78
10542,Mahopac Falls,NY,0,Deliveright - NJ,New York State,68.94
10543,Mamaroneck,NY,0,Deliveright - NJ,Bronx/Wchstr County,43.25
10545,Maryknoll,NY,0,Deliveright - NJ,Bronx/Wchstr County,52.44
10546,Millwood,NY,0,Deliveright - NJ,New York State,53.21
10547,Mohegan Lake,NY,0,Deliveright - NJ,Westchester County,64.14
10548,Montrose,NY,0,Deliveright - NJ,Westchester County,61.15
10549,Mount Kisco,NY,0,Deliveright - NJ,Westchester County,58.84
10550,Mount Vernon,NY,0,Deliveright - NJ,Bronx/Wchstr County,38.01
10551,Mount Vernon,NY,0,Deliveright - NJ,Bronx/Wchstr County,35.9
10552,Mount Vernon,NY,0,Deliveright - NJ,Bronx/Wchstr County,35.36
10553,Mount Vernon,NY,0,Deliveright - NJ,Bronx/Wchstr County,37.43
10560,North Salem,NY,0,Deliveright - NJ,Westchester County,70.65
10562,Ossining,NY,0,Deliveright - NJ,Westchester County,52.78
10566,Peekskill,NY,0,Deliveright - NJ,Westchester County,62.91
10567,Cortlandt Manor,NY,0,Deliveright - NJ,Westchester County,64.57
10570,Pleasantville,NY,0,Deliveright - NJ,Westchester County,50.05
10573,Port Chester,NY,0,Deliveright - NJ,Bronx/Wchstr County,46.79
10576,Pound Ridge,NY,0,Deliveright - NJ,Westchester County,64.57
10577,Purchase,NY,0,Deliveright - NJ,Bronx/Wchstr County,46.55
10578,Purdys,NY,0,Deliveright - NJ,Westchester County,69.39
10579,Putnam Valley,NY,0,Deliveright - NJ,Westchester County,69.86
10580,Rye,NY,0,Deliveright - NJ,Bronx/Wchstr County,45.76
10583,Scarsdale,NY,0,Deliveright - NJ,Bronx/Wchstr County,42.25
10587,Shenorock,NY,0,Deliveright - NJ,New York State,65.49
10588,Shrub Oak,NY,0,Deliveright - NJ,Westchester County,63.16
10589,Somers,NY,0,Deliveright - NJ,Westchester County,69.24
10590,South Salem,NY,0,Deliveright - NJ,Westchester County,71.95
10591,Tarrytown,NY,0,Deliveright - NJ,Bronx/Wchstr County,45.57
10594,Thornwood,NY,0,Deliveright - NJ,Westchester County,49.4
10595,Valhalla,NY,0,Deliveright - NJ,Westchester County,46.04
10596,Verplanck,NY,0,Deliveright - NJ,New York State,63.68
10597,Waccabuc,NY,0,Deliveright - NJ,Westchester County,69.05
10598,Yorktown Heights,NY,0,Deliveright - NJ,Westchester County,60.01
10601,White Plains,NY,0,Deliveright - NJ,Bronx/Wchstr County,45.29
10602,White Plains,NY,0,Deliveright - NJ,Bronx/Wchstr County,46.05
10603,White Plains,NY,0,Deliveright - NJ,Bronx/Wchstr County,45.88
10604,West Harrison,NY,0,Deliveright - NJ,Bronx/Wchstr County,46.93
10605,White Plains,NY,0,Deliveright - NJ,Bronx/Wchstr County,44.83
10606,White Plains,NY,0,Deliveright - NJ,Bronx/Wchstr County,43.04
10607,White Plains,NY,0,Deliveright - NJ,Bronx/Wchstr County,45.05
10610,White Plains,NY,0,Deliveright - NJ,Bronx/Wchstr County,46.67
10701,Yonkers,NY,0,Deliveright - NJ,Bronx/Wchstr County,34.24
10702,Yonkers,NY,0,Deliveright - NJ,Bronx/Wchstr County,32.2
10703,Yonkers,NY,0,Deliveright - NJ,Bronx/Wchstr County,35.66
10704,Yonkers,NY,0,Deliveright - NJ,Bronx/Wchstr County,32.87
10705,Yonkers,NY,0,Deliveright - NJ,Bronx/Wchstr County,31.88
10706,Hastings On Hudson,NY,0,Deliveright - NJ,Bronx/Wchstr County,37.9
10707,Tuckahoe,NY,0,Deliveright - NJ,Bronx/Wchstr County,37.54
10708,Bronxville,NY,0,Deliveright - NJ,Bronx/Wchstr County,35.01
10709,Eastchester,NY,0,Deliveright - NJ,Bronx/Wchstr County,38.85
10710,Yonkers,NY,0,Deliveright - NJ,Bronx/Wchstr County,36.44
10801,New Rochelle,NY,0,Deliveright - NJ,Bronx/Wchstr County,37.7
10802,New Rochelle,NY,0,Deliveright - NJ,Bronx/Wchstr County,39.29
10803,Pelham,NY,0,Deliveright - NJ,Bronx/Wchstr County,36.85
10804,New Rochelle,NY,0,Deliveright - NJ,Bronx/Wchstr County,38.56
10805,New Rochelle,NY,0,Deliveright - NJ,Bronx/Wchstr County,38.48
10901,Suffern,NY,0,Deliveright - NJ,New York State,43.1
10910,Arden,NY,0,Deliveright - NJ,New York State,54.12
10911,Bear Mountain,NY,0,Deliveright - NJ,New York State,62.25
10912,Bellvale,NY,0,Deliveright - NJ,New York State,60.87
10913,Blauvelt,NY,0,Deliveright - NJ,New York State,40.22
10914,Blooming Grove,NY,0,Deliveright - NJ,New York State,67.59
10915,Bullville,NY,0,Deliveright - NJ,New York State,81.94
10916,Campbell Hall,NY,0,Deliveright - NJ,New York State,71.91
10917,Central Valley,NY,0,Deliveright - NJ,New York State,59.39
10918,Chester,NY,0,Deliveright - NJ,New York State,64.55
10919,Circleville,NY,0,Deliveright - NJ,New York State,81.06
10920,Congers,NY,0,Deliveright - NJ,New York State,49.59
10921,Florida,NY,0,Deliveright - NJ,New York State,70.4
10922,Fort Montgomery,NY,0,Deliveright - NJ,New York State,63.32
10923,Garnerville,NY,0,Deliveright - NJ,New York State,52.7
10924,Goshen,NY,0,Deliveright - NJ,New York State,70.91
10925,Greenwood Lake,NY,0,Deliveright - NJ,New York State,55.15
10926,Harriman,NY,0,Deliveright - NJ,New York State,63.05
10927,Haverstraw,NY,0,Deliveright - NJ,New York State,52.14
10928,Highland Falls,NY,0,Deliveright - NJ,New York State,65.4
10930,Highland Mills,NY,0,Deliveright - NJ,New York State,83.71
10931,Hillburn,NY,0,Deliveright - NJ,New York State,44.16
10932,Howells,NY,0,Deliveright - NJ,New York State,82.45
10933,Johnson,NY,0,Deliveright - NJ,New York State,81.34
10940,Middletown,NY,0,Deliveright - NJ,New York State,79.36
10941,Middletown,NY,0,Deliveright - NJ,New York State,78.72
10949,Monroe,NY,0,Deliveright - NJ,New York State,57.77
10950,Monroe,NY,0,Deliveright - NJ,New York State,57.68
10952,Monsey,NY,0,Deliveright - NJ,New York State,42.44
10953,Mountainville,NY,0,Deliveright - NJ,New York State,63.06
10954,Nanuet,NY,0,Deliveright - NJ,New York State,43.48
10956,New City,NY,0,Deliveright - NJ,New York State,48.36
10958,New Hampton,NY,0,Deliveright - NJ,New York State,76.55
10959,New Milford,NY,0,Deliveright - NJ,New York State,60.87
10960,Nyack,NY,0,Deliveright - NJ,New York State,47.25
10962,Orangeburg,NY,0,Deliveright - NJ,New York State,39.48
10963,Otisville,NY,0,Deliveright - NJ,New York State,84.85
10964,Palisades,NY,0,Deliveright - NJ,New York State,36.15
10965,Pearl River,NY,0,Deliveright - NJ,New York State,40.48
10968,Piermont,NY,0,Deliveright - NJ,New York State,37.98
10969,Pine Island,NY,0,Deliveright - NJ,New York State,64.51
10970,Pomona,NY,0,Deliveright - NJ,New York State,52.68
10973,Slate Hill,NY,0,Deliveright - NJ,New York State,78.84
10974,Sloatsburg,NY,0,Deliveright - NJ,New York State,44.93
10975,Southfields,NY,0,Deliveright - NJ,New York State,53.45
10976,Sparkill,NY,0,Deliveright - NJ,New York State,37.1
10977,Spring Valley,NY,0,Deliveright - NJ,New York State,42.34
10979,Sterling Forest,NY,0,Deliveright - NJ,New York State,53.16
10980,Stony Point,NY,0,Deliveright - NJ,New York State,58.98
10981,Sugar Loaf,NY,0,Deliveright - NJ,New York State,67.6
10982,Tallman,NY,0,Deliveright - NJ,New York State,41.41
10983,Tappan,NY,0,Deliveright - NJ,New York State,39.51
10984,Thiells,NY,0,Deliveright - NJ,New York State,52.71
10985,Thompson Ridge,NY,0,Deliveright - NJ,New York State,84.34
10986,Tomkins Cove,NY,0,Deliveright - NJ,New York State,58.14
10987,Tuxedo Park,NY,0,Deliveright - NJ,New York State,51.71
10988,Unionville,NY,0,Deliveright - NJ,New York State,71.87
10989,Valley Cottage,NY,0,Deliveright - NJ,New York State,47.7
10990,Warwick,NY,0,Deliveright - NJ,New York State,61.56
10992,Washingtonville,NY,0,Deliveright - NJ,New York State,66.93
10993,West Haverstraw,NY,0,Deliveright - NJ,New York State,55.39
10994,West Nyack,NY,0,Deliveright - NJ,New York State,42.84
10996,West Point,NY,0,Deliveright - NJ,New York State,67.64
10997,West Point,NY,0,Deliveright - NJ,New York State,67.48
10998,Westtown,NY,0,Deliveright - NJ,New York State,69.51
11001,Floral Park,NY,0,Deliveright - NJ,Nassau County North,37.29
11002,Floral Park,NY,0,Deliveright - NJ,Nassau County North,37.33
11003,Elmont,NY,0,Deliveright - NJ,Nassau County South,35.35
11004,Glen Oaks,NY,0,Deliveright - NJ,Queens,38.38
11005,Floral Park,NY,0,Deliveright - NJ,Queens,39.81
11010,Franklin Square,NY,0,Deliveright - NJ,Nassau County South,38.01
11020,Great Neck,NY,0,Deliveright - NJ,Nassau County North,40.99
11021,Great Neck,NY,0,Deliveright - NJ,Nassau County North,42.83
11022,Great Neck,NY,0,Deliveright - NJ,Nassau County North,42.77
11023,Great Neck,NY,0,Deliveright - NJ,Nassau County North,43.92
11024,Great Neck,NY,0,Deliveright - NJ,Nassau County North,45.05
11026,Great Neck,NY,0,Deliveright - NJ,Nassau County North,44.02
11027,Great Neck,NY,0,Deliveright - NJ,Nassau County North,43.08
11030,Manhasset,NY,0,Deliveright - NJ,Nassau County North,44.83
11040,New Hyde Park,NY,0,Deliveright - NJ,Nassau County North,39.57
11042,New Hyde Park,NY,0,Deliveright - NJ,Nassau County North,40.52
11050,Port Washington,NY,0,Deliveright - NJ,Nassau County North,49.21
11051,Port Washington,NY,0,Deliveright - NJ,Nassau County North,47.91
11052,Port Washington,NY,0,Deliveright - NJ,Nassau County North,47.91
11053,Port Washington,NY,0,Deliveright - NJ,Nassau County North,47.52
11054,Port Washington,NY,0,Deliveright - NJ,Nassau County North,49.44
11055,Port Washington,NY,0,Deliveright - NJ,Nassau County North,47.52
11096,Inwood,NY,0,Deliveright - NJ,Nassau County South,34.68
11101,Long Island City,NY,0,Deliveright - NJ,Queens,18.18
11102,Astoria,NY,0,Deliveright - NJ,Queens,32.74
11103,Astoria,NY,0,Deliveright - NJ,Queens,28.26
11104,Sunnyside,NY,0,Deliveright - NJ,Brooklyn,25.68
11105,Astoria,NY,0,Deliveright - NJ,Queens,28.75
11106,Astoria,NY,0,Deliveright - NJ,Queens,20.17
11109,Long Island City,NY,0,Deliveright - NJ,Brooklyn,24.77
11120,Long Island City,NY,0,Deliveright - NJ,Brooklyn,17.67
11201,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,11.84
11202,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,12.47
11203,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,20.58
11204,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,15.5
11205,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,21.43
11206,Brooklyn,NY,0,Deliveright - NJ,Queens,23.17
11207,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,26.22
11208,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,27.02
11209,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,12.8
11210,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,23.86
11211,Brooklyn,NY,0,Deliveright - NJ,Queens,21.7
11212,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,27.46
11213,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,21.87
11214,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,14.78
11215,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,18.68
11216,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,21.43
11217,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,17.89
11218,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,17.94
11219,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,15.12
11220,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,14.56
11221,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,23.25
11222,Brooklyn,NY,0,Deliveright - NJ,Queens,23.57
11223,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,16.43
11224,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,16.35
11225,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,20.02
11226,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,19.84
11228,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,13.01
11229,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,20.18
11230,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,20.57
11231,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,18.11
11232,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,15.49
11233,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,22.61
11234,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,25.99
11235,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,19.24
11236,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,24.14
11237,Brooklyn,NY,0,Deliveright - NJ,Queens,24.3
11238,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,20.22
11239,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,25.69
11240,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,36
11241,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,12.32
11242,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,18.77
11243,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,12.93
11245,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,12.22
11247,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,22.7
11249,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,13.23
11251,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,12.99
11252,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,13.13
11256,Brooklyn,NY,0,Deliveright - NJ,Brooklyn,26.86
11351,Flushing,NY,0,Deliveright - NJ,Brooklyn,34.39
11352,Flushing,NY,0,Deliveright - NJ,Brooklyn,30.8
11354,Flushing,NY,0,Deliveright - NJ,Queens,35.83
11355,Flushing,NY,0,Deliveright - NJ,Queens,30.7
11356,College Point,NY,0,Deliveright - NJ,Queens,35.33
11357,Whitestone,NY,0,Deliveright - NJ,Queens,34.52
11358,Flushing,NY,0,Deliveright - NJ,Queens,38.79
11359,Bayside,NY,0,Deliveright - NJ,Brooklyn,36.5
11360,Bayside,NY,0,Deliveright - NJ,Queens,36.51
11361,Bayside,NY,0,Deliveright - NJ,Queens,37.83
11362,Little Neck,NY,0,Deliveright - NJ,Queens,39.74
11363,Little Neck,NY,0,Deliveright - NJ,Queens,41.5
11364,Oakland Gardens,NY,0,Deliveright - NJ,Queens,40.33
11365,Fresh Meadows,NY,0,Deliveright - NJ,Queens,31.85
11366,Fresh Meadows,NY,0,Deliveright - NJ,Queens,32.2
11367,Flushing,NY,0,Deliveright - NJ,Queens,34.33
11368,Corona,NY,0,Deliveright - NJ,Queens,29.65
11369,East Elmhurst,NY,0,Deliveright - NJ,Queens,29.33
11370,East Elmhurst,NY,0,Deliveright - NJ,Queens,27.74
11371,Flushing,NY,0,Deliveright - NJ,Queens,29.15
11372,Jackson Heights,NY,0,Deliveright - NJ,Queens,27.31
11373,Elmhurst,NY,0,Deliveright - NJ,Queens,26.66
11374,Rego Park,NY,0,Deliveright - NJ,Queens,27.79
11375,Forest Hills,NY,0,Deliveright - NJ,Queens,29.07
11377,Woodside,NY,0,Deliveright - NJ,Queens,26.25
11378,Maspeth,NY,0,Deliveright - NJ,Queens,25.81
11379,Middle Village,NY,0,Deliveright - NJ,Queens,26.98
11380,Elmhurst,NY,0,Deliveright - NJ,Brooklyn,26.98
11381,Flushing,NY,0,Deliveright - NJ,Brooklyn,30.66
11385,Ridgewood,NY,0,Deliveright - NJ,Queens,28.85
11386,Ridgewood,NY,0,Deliveright - NJ,Brooklyn,30.77
11390,Flushing,NY,0,Deliveright - NJ,Brooklyn,N/A
11405,Jamaica,NY,0,Deliveright - NJ,Brooklyn,32.79
11411,Cambria Heights,NY,0,Deliveright - NJ,Nassau County South,34.69
11412,Saint Albans,NY,0,Deliveright - NJ,Nassau County South,32.85
11413,Springfield Gardens,NY,0,Deliveright - NJ,Nassau County South,31.54
11414,Howard Beach,NY,0,Deliveright - NJ,Nassau County South,27.23
11415,Kew Gardens,NY,0,Deliveright - NJ,Queens,32.97
11416,Ozone Park,NY,0,Deliveright - NJ,Nassau County South,28.89
11417,Ozone Park,NY,0,Deliveright - NJ,Nassau County South,27.51
11418,Richmond Hill,NY,0,Deliveright - NJ,Nassau County South,29.56
11419,South Richmond Hill,NY,0,Deliveright - NJ,Nassau County South,29.81
11420,South Ozone Park,NY,0,Deliveright - NJ,Nassau County South,29.15
11421,Woodhaven,NY,0,Deliveright - NJ,Nassau County South,29.21
11422,Rosedale,NY,0,Deliveright - NJ,Nassau County South,32.75
11423,Hollis,NY,0,Deliveright - NJ,Queens,41.57
11424,Jamaica,NY,0,Deliveright - NJ,Brooklyn,33.13
11425,Jamaica,NY,0,Deliveright - NJ,Brooklyn,34.69
11426,Bellerose,NY,0,Deliveright - NJ,Queens,37.24
11427,Queens Village,NY,0,Deliveright - NJ,Queens,39.55
11428,Queens Village,NY,0,Deliveright - NJ,Queens,37.61
11429,Queens Village,NY,0,Deliveright - NJ,Nassau County South,36.58
11430,Jamaica,NY,0,Deliveright - NJ,Nassau County South,30.94
11431,Jamaica,NY,0,Deliveright - NJ,Brooklyn,33.33
11432,Jamaica,NY,0,Deliveright - NJ,Queens,32.62
11433,Jamaica,NY,0,Deliveright - NJ,Nassau County South,32.86
11434,Jamaica,NY,0,Deliveright - NJ,Nassau County South,30.96
11435,Jamaica,NY,0,Deliveright - NJ,Nassau County South,32.44
11436,Jamaica,NY,0,Deliveright - NJ,Nassau County South,30.27
11439,Jamaica,NY,0,Deliveright - NJ,Brooklyn,42.19
11451,Jamaica,NY,0,Deliveright - NJ,Brooklyn,32.32
11499,Jamaica,NY,0,Deliveright - NJ,Brooklyn,31.44
11501,Mineola,NY,0,Deliveright - NJ,Nassau County North,45.8
11507,Albertson,NY,0,Deliveright - NJ,Nassau County North,43.56
11509,Atlantic Beach,NY,0,Deliveright - NJ,Nassau County South,36.52
11510,Baldwin,NY,0,Deliveright - NJ,Nassau County South,44.55
11514,Carle Place,NY,0,Deliveright - NJ,Nassau County North,47.94
11516,Cedarhurst,NY,0,Deliveright - NJ,Nassau County South,34.15
11518,East Rockaway,NY,0,Deliveright - NJ,Nassau County South,37.24
11520,Freeport,NY,0,Deliveright - NJ,Nassau County South,46.44
11530,Garden City,NY,0,Deliveright - NJ,Nassau County North,41.01
11531,Garden City,NY,0,Deliveright - NJ,Nassau County North,41.63
11535,Garden City,NY,0,Deliveright - NJ,Nassau County North,N/A
11542,Glen Cove,NY,0,Deliveright - NJ,Nassau County North,52.47
11545,Glen Head,NY,0,Deliveright - NJ,Nassau County North,51.03
11547,Glenwood Landing,NY,0,Deliveright - NJ,Nassau County North,48.48
11548,Greenvale,NY,0,Deliveright - NJ,Nassau County North,48.66
11549,Hempstead,NY,0,Deliveright - NJ,Nassau County North,41.21
11550,Hempstead,NY,0,Deliveright - NJ,Nassau County South,40.22
11551,Hempstead,NY,0,Deliveright - NJ,Nassau County North,40.68
11552,West Hempstead,NY,0,Deliveright - NJ,Nassau County South,39.42
11553,Uniondale,NY,0,Deliveright - NJ,Nassau County South,42.57
